date,dma_name,state,product_category,size,promo_flag,orders,line_items,total_quantity,gross_revenue,total_discount,total_cost,avg_unit_price
2023-05-18,"Columbus, GA",GA,Girls Tops,XS (4-5),0,1,1,1,20,0,8.78,20.0
2023-05-18,"Macon, GA",GA,Girls Bottoms,M (8-10),1,1,1,2,18,30,25.9,24.0
2023-05-18,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,2,56,0,29.88,28.0
2023-05-18,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,2,46,30,33.44,38.0
2023-05-18,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,3,9,60,27.660000000000004,23.0
2023-05-18,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,13,10,11.18,23.0
2023-05-18,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,1,1,3,69,0,29.97,23.0
2023-05-18,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,3,114,0,44.04,38.0
2023-05-18,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,2,22,30,27.14,26.0
2023-05-18,"Savannah, GA",GA,Girls Tops,XS (4-5),1,1,1,1,15,10,9.58,25.0
2023-05-19,"Atlanta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,31,0,13.91,31.0
2023-05-19,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,19,10,13.1,29.0
2023-05-19,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,30,20,26.62,25.0
2023-05-19,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,4,20,11.89,24.0
2023-05-19,"Atlanta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,12,20,14.88,32.0
2023-05-19,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,36,0,15.98,36.0
2023-05-19,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,2,2,3,110,0,53.59,35.5
2023-05-19,"Atlanta, GA",GA,Girls Dresses,XS (4-5),0,1,2,3,102,0,48.1,33.5
2023-05-19,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,3,9,60,25.68,23.0
2023-05-19,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,3,63,0,33.39,21.0
2023-05-19,"Augusta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,27,0,10.08,27.0
2023-05-19,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,23,0,10.66,23.0
2023-05-19,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,2,70,0,35.18,35.0
2023-05-19,"Columbus, GA",GA,Girls Dresses,M (8-10),1,1,1,2,26,40,23.74,33.0
2023-05-19,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,1,19,15,18.01,34.0
2023-05-19,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,38,0,13.5,38.0
2023-05-19,"Macon, GA",GA,Girls Tops,L (12-14),0,1,1,2,48,0,17.5,24.0
2023-05-19,"Macon, GA",GA,Girls Tops,M (8-10),0,1,1,1,25,0,12.43,25.0
2023-05-19,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,1,24,0,9.59,24.0
2023-05-19,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,4,15,7.37,19.0
2023-05-19,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,2,34,20,22.0,27.0
2023-05-19,"Savannah, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,15,10,11.24,25.0
2023-05-19,"Savannah, GA",GA,Girls Dresses,L (12-14),1,1,1,1,19,15,14.15,34.0
2023-05-19,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,2,52,0,21.28,26.0
2023-05-20,"Atlanta, GA",GA,Girls Bottoms,L (12-14),1,1,1,2,14,40,20.24,27.0
2023-05-20,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,35,0,14.21,35.0
2023-05-20,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,35,0,15.76,35.0
2023-05-20,"Atlanta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,39,0,21.08,39.0
2023-05-20,"Atlanta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,34,0,13.42,34.0
2023-05-20,"Atlanta, GA",GA,Girls Dresses,XS (4-5),1,1,1,2,58,20,40.14,39.0
2023-05-20,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,22,0,10.02,22.0
2023-05-20,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,1,19,0,8.92,19.0
2023-05-20,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,25,0,8.89,25.0
2023-05-20,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,28,0,15.06,28.0
2023-05-20,"Columbus, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,30,0,12.2,30.0
2023-05-20,"Columbus, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,9,20,11.8,29.0
2023-05-20,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,1,34,0,13.63,34.0
2023-05-20,"Columbus, GA",GA,Girls Tops,XS (4-5),0,2,2,2,47,0,19.75,23.5
2023-05-20,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,32,0,15.21,32.0
2023-05-20,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,2,34,30,28.92,32.0
2023-05-20,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,1,1,24,15,18.24,39.0
2023-05-20,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,5,15,8.85,20.0
2023-05-20,"Savannah, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,30,0,12.77,30.0
2023-05-20,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,3,87,0,45.75,29.0
2023-05-20,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,3,3,3,33,45,39.9,26.0
2023-05-20,"Savannah, GA",GA,Girls Dresses,M (8-10),0,2,2,3,96,0,36.15,32.5
2023-05-20,"Savannah, GA",GA,Girls Dresses,S (6-7),0,1,1,1,35,0,12.77,35.0
2023-05-20,"Savannah, GA",GA,Girls Dresses,XS (4-5),0,2,2,2,74,0,35.730000000000004,37.0
2023-05-20,"Savannah, GA",GA,Girls Tops,M (8-10),0,1,1,2,46,0,16.68,23.0
2023-05-20,"Savannah, GA",GA,Girls Tops,S (6-7),1,2,2,2,16,25,16.33,20.5
2023-05-20,"Savannah, GA",GA,Girls Tops,XS (4-5),0,1,1,1,26,0,10.52,26.0
2023-05-20,"Savannah, GA",GA,Girls Tops,XS (4-5),1,1,1,2,22,30,28.6,26.0
2023-05-21,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,31,0,12.59,31.0
2023-05-21,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,20,30,21.5,25.0
2023-05-21,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,50,0,17.8,25.0
2023-05-21,"Atlanta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,34,0,14.86,34.0
2023-05-21,"Atlanta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,38,0,15.88,38.0
2023-05-21,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,9,20,13.35,29.0
2023-05-21,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,28,0,11.51,28.0
2023-05-21,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,3,3,3,41,35,34.76,25.333333333333332
2023-05-21,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,3,84,0,37.410000000000004,28.0
2023-05-21,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,27,10,15.53,37.0
2023-05-21,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,3,21,45,28.86,22.0
2023-05-21,"Columbus, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,24,30,26.26,27.0
2023-05-21,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,1,37,0,13.92,37.0
2023-05-21,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,1,15,20,14.33,35.0
2023-05-21,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,1,1,3,81,30,51.900000000000006,37.0
2023-05-21,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,1,1,22,0,10.81,22.0
2023-05-21,"Columbus, GA",GA,Girls Tops,M (8-10),0,1,1,1,19,0,7.44,19.0
2023-05-21,"Columbus, GA",GA,Girls Tops,S (6-7),0,3,3,7,173,0,69.52000000000001,24.333333333333332
2023-05-21,"Columbus, GA",GA,Girls Tops,XS (4-5),0,1,1,2,40,0,14.88,20.0
2023-05-21,"Macon, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,5,20,11.42,25.0
2023-05-21,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,3,48,45,50.760000000000005,31.0
2023-05-21,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,16,10,13.81,26.0
2023-05-21,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,3,48,45,46.83,31.0
2023-05-21,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,16,15,11.92,31.0
2023-05-21,"Savannah, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,35,0,13.89,35.0
2023-05-21,"Savannah, GA",GA,Girls Tops,M (8-10),0,1,1,2,44,0,17.4,22.0
2023-05-21,"Savannah, GA",GA,Girls Tops,M (8-10),1,1,1,1,4,15,7.46,19.0
2023-05-21,"Savannah, GA",GA,Girls Tops,S (6-7),0,1,1,1,26,0,13.4,26.0
2023-05-22,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,30,0,12.73,30.0
2023-05-22,"Atlanta, GA",GA,Girls Dresses,XS (4-5),0,1,1,3,102,0,51.33,34.0
2023-05-22,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,1,1,12,15,12.35,27.0
2023-05-22,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,3,42,30,31.56,24.0
2023-05-22,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,23,0,12.15,23.0
2023-05-22,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,1,21,10,10.93,31.0
2023-05-22,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,2,40,0,14.74,20.0
2023-05-22,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,2,48,0,19.5,24.0
2023-05-22,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,2,2,3,78,0,32.41,26.5
2023-05-22,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,1,33,0,17.26,33.0
2023-05-22,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,24,15,19.09,39.0
2023-05-22,"Columbus, GA",GA,Girls Tops,XS (4-5),1,2,2,2,14,35,23.35,24.5
2023-05-22,"Macon, GA",GA,Girls Bottoms,L (12-14),1,1,1,2,8,40,17.4,24.0
2023-05-22,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,27,0,11.22,27.0
2023-05-22,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,1,17,20,20.08,37.0
2023-05-22,"Macon, GA",GA,Girls Dresses,S (6-7),0,1,1,1,38,0,20.69,38.0
2023-05-22,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,1,1,17,20,19.58,37.0
2023-05-22,"Macon, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,31,0,14.51,31.0
2023-05-22,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,2,36,40,29.74,38.0
2023-05-22,"Macon, GA",GA,Girls Tops,L (12-14),0,2,2,2,44,0,20.17,22.0
2023-05-22,"Macon, GA",GA,Girls Tops,M (8-10),1,1,1,1,6,20,9.21,26.0
2023-05-22,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,1,23,0,10.34,23.0
2023-05-22,"Macon, GA",GA,Girls Tops,S (6-7),1,1,1,1,13,10,8.06,23.0
2023-05-22,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,3,30,45,40.68,25.0
2023-05-22,"Savannah, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,54,0,28.52,27.0
2023-05-22,"Savannah, GA",GA,Girls Dresses,M (8-10),1,1,1,1,17,15,17.5,32.0
2023-05-23,"Atlanta, GA",GA,Girls Tops,M (8-10),1,1,1,2,12,40,23.34,26.0
2023-05-23,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,2,48,0,17.98,24.0
2023-05-23,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,29,0,10.41,29.0
2023-05-23,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,30,0,12.66,30.0
2023-05-23,"Augusta, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,4,20,12.75,24.0
2023-05-23,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,2,2,3,48,40,34.17,29.5
2023-05-23,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,27,0,12.78,27.0
2023-05-23,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,1,38,0,13.79,38.0
2023-05-23,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,2,38,40,29.64,39.0
2023-05-23,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,27,0,13.1,27.0
2023-05-23,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,1,15,20,16.38,35.0
2023-05-23,"Macon, GA",GA,Girls Dresses,S (6-7),0,1,1,2,70,0,37.52,35.0
2023-05-23,"Macon, GA",GA,Girls Dresses,XS (4-5),0,2,2,2,77,0,32.31,38.5
2023-05-23,"Macon, GA",GA,Girls Dresses,XS (4-5),1,1,1,3,63,45,44.79,36.0
2023-05-23,"Macon, GA",GA,Girls Tops,L (12-14),0,2,2,2,42,0,18.509999999999998,21.0
2023-05-23,"Macon, GA",GA,Girls Tops,L (12-14),1,1,1,1,4,20,10.65,24.0
2023-05-23,"Macon, GA",GA,Girls Tops,S (6-7),0,1,1,1,19,0,8.25,19.0
2023-05-23,"Macon, GA",GA,Girls Tops,S (6-7),1,1,2,3,13,60,32.480000000000004,23.5
2023-05-23,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,3,-3,60,22.5,19.0
2023-05-23,"Savannah, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,10,15,10.04,25.0
2023-05-23,"Savannah, GA",GA,Girls Dresses,S (6-7),0,2,2,3,112,0,60.099999999999994,37.0
2023-05-23,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,1,26,0,10.84,26.0
2023-05-23,"Savannah, GA",GA,Girls Tops,XS (4-5),0,1,1,1,21,0,10.19,21.0
2023-05-23,"Savannah, GA",GA,Girls Tops,XS (4-5),1,1,1,1,5,15,9.61,20.0
2023-05-24,"Atlanta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,23,0,8.98,23.0
2023-05-24,"Atlanta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,21,10,14.16,31.0
2023-05-24,"Atlanta, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,39,0,15.72,39.0
2023-05-24,"Augusta, GA",GA,Girls Bottoms,L (12-14),0,2,2,3,87,0,40.64,29.5
2023-05-24,"Augusta, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,11,20,15.74,31.0
2023-05-24,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,2,46,0,23.2,23.0
2023-05-24,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,11,15,10.35,26.0
2023-05-24,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,2,2,4,102,0,46.21,26.0
2023-05-24,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,35,0,12.98,35.0
2023-05-24,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,35,0,12.35,35.0
2023-05-24,"Augusta, GA",GA,Girls Tops,L (12-14),0,2,2,2,53,0,23.759999999999998,26.5
2023-05-24,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,1,20,0,8.35,20.0
2023-05-24,"Augusta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,23,0,11.06,23.0
2023-05-24,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,2,2,2,55,0,25.08,27.5
2023-05-24,"Columbus, GA",GA,Girls Bottoms,L (12-14),1,1,1,3,27,60,38.7,29.0
2023-05-24,"Columbus, GA",GA,Girls Dresses,L (12-14),0,1,1,1,32,0,11.23,32.0
2023-05-24,"Columbus, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,19,20,18.59,39.0
2023-05-24,"Columbus, GA",GA,Girls Tops,L (12-14),0,1,2,3,59,0,25.200000000000003,19.5
2023-05-24,"Columbus, GA",GA,Girls Tops,M (8-10),0,1,1,1,22,0,10.22,22.0
2023-05-24,"Columbus, GA",GA,Girls Tops,M (8-10),1,1,1,1,11,15,13.56,26.0
2023-05-24,"Macon, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,8,15,11.63,23.0
2023-05-24,"Macon, GA",GA,Girls Tops,S (6-7),0,2,2,2,47,0,21.62,23.5
2023-05-24,"Macon, GA",GA,Girls Tops,XS (4-5),1,1,1,1,7,15,9.82,22.0
2023-05-24,"Savannah, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,26,0,13.86,26.0
2023-05-24,"Savannah, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,26,0,9.74,26.0
2023-05-24,"Savannah, GA",GA,Girls Dresses,S (6-7),0,1,1,1,31,0,11.06,31.0
2023-05-24,"Savannah, GA",GA,Girls Tops,L (12-14),1,1,2,3,17,55,27.75,24.0
2023-05-25,"Atlanta, GA",GA,Girls Bottoms,S (6-7),1,1,1,2,8,40,24.58,24.0
2023-05-25,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,22,0,10.96,22.0
2023-05-25,"Atlanta, GA",GA,Girls Tops,L (12-14),1,1,1,1,0,20,10.15,20.0
2023-05-25,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,1,20,0,8.46,20.0
2023-05-25,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,2,2,2,54,0,24.85,27.0
2023-05-25,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,10,15,9.93,25.0
2023-05-25,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,2,70,0,34.44,35.0
2023-05-25,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,39,0,21.38,39.0
2023-05-25,"Augusta, GA",GA,Girls Tops,S (6-7),1,3,3,5,26,95,47.62,23.0
2023-05-25,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,27,0,14.56,27.0
2023-05-25,"Columbus, GA",GA,Girls Tops,M (8-10),0,1,1,1,22,0,8.12,22.0
2023-05-25,"Columbus, GA",GA,Girls Tops,XS (4-5),1,1,1,1,13,10,12.24,23.0
2023-05-25,"Macon, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,24,0,12.1,24.0
2023-05-25,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,3,105,0,46.8,35.0
2023-05-25,"Macon, GA",GA,Girls Dresses,S (6-7),0,1,1,2,68,0,34.98,34.0
2023-05-25,"Savannah, GA",GA,Girls Bottoms,L (12-14),0,1,1,2,62,0,25.78,31.0
2023-05-25,"Savannah, GA",GA,Girls Dresses,L (12-14),0,1,1,1,34,0,14.84,34.0
2023-05-25,"Savannah, GA",GA,Girls Dresses,M (8-10),0,1,1,1,38,0,16.75,38.0
2023-05-25,"Savannah, GA",GA,Girls Dresses,M (8-10),1,1,1,2,44,30,33.46,37.0
2023-05-25,"Savannah, GA",GA,Girls Tops,L (12-14),0,1,1,1,26,0,9.15,26.0
2023-05-25,"Savannah, GA",GA,Girls Tops,S (6-7),1,1,1,1,6,15,11.08,21.0
2023-05-26,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,2,2,3,77,0,38.19,25.0
2023-05-26,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,15,10,9.8,25.0
2023-05-26,"Atlanta, GA",GA,Girls Tops,L (12-14),0,1,1,1,21,0,8.39,21.0
2023-05-26,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,1,25,0,12.84,25.0
2023-05-26,"Augusta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,24,0,11.4,24.0
2023-05-26,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,1,1,2,32,20,27.46,26.0
2023-05-26,"Augusta, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,8,20,10.26,28.0
2023-05-26,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,26,0,13.54,26.0
2023-05-26,"Augusta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,38,0,19.7,38.0
2023-05-26,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,2,76,0,32.96,38.0
2023-05-26,"Augusta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,21,10,16.59,31.0
2023-05-26,"Augusta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,11,20,15.37,31.0
2023-05-26,"Augusta, GA",GA,Girls Tops,L (12-14),1,1,1,1,-1,20,10.16,19.0
2023-05-26,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,1,3,66,0,26.07,22.0
2023-05-26,"Augusta, GA",GA,Girls Tops,XS (4-5),0,1,1,1,22,0,11.17,22.0
2023-05-26,"Augusta, GA",GA,Girls Tops,XS (4-5),1,1,1,1,3,20,11.7,23.0
2023-05-26,"Columbus, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,30,0,13.23,30.0
2023-05-26,"Columbus, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,19,10,14.07,29.0
2023-05-26,"Columbus, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,25,0,12.81,25.0
2023-05-26,"Macon, GA",GA,Girls Bottoms,S (6-7),0,1,1,3,87,0,43.980000000000004,29.0
2023-05-26,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,32,0,16.58,32.0
2023-05-26,"Macon, GA",GA,Girls Dresses,M (8-10),1,1,1,1,21,10,16.71,31.0
2023-05-26,"Macon, GA",GA,Girls Tops,L (12-14),0,1,1,1,26,0,9.71,26.0
2023-05-26,"Savannah, GA",GA,Girls Bottoms,L (12-14),0,1,1,3,90,0,47.28,30.0
2023-05-27,"Atlanta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,29,0,15.63,29.0
2023-05-27,"Atlanta, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,29,0,15.61,29.0
2023-05-27,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,1,23,0,11.68,23.0
2023-05-27,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,1,1,2,28,40,36.92,34.0
2023-05-27,"Atlanta, GA",GA,Girls Tops,S (6-7),1,1,1,1,3,20,11.9,23.0
2023-05-27,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,3,72,0,38.07,24.0
2023-05-27,"Augusta, GA",GA,Girls Bottoms,M (8-10),1,2,2,3,26,50,35.16,26.5
2023-05-27,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,52,0,24.34,26.0
2023-05-27,"Augusta, GA",GA,Girls Bottoms,XS (4-5),1,2,2,2,24,35,28.880000000000003,29.5
2023-05-27,"Augusta, GA",GA,Girls Dresses,L (12-14),1,1,1,2,42,20,33.1,31.0
2023-05-27,"Augusta, GA",GA,Girls Dresses,M (8-10),0,1,1,1,39,0,13.77,39.0
2023-05-27,"Augusta, GA",GA,Girls Dresses,M (8-10),1,2,2,4,56,80,55.559999999999995,34.0
2023-05-27,"Augusta, GA",GA,Girls Dresses,S (6-7),0,1,1,1,31,0,14.82,31.0
2023-05-27,"Augusta, GA",GA,Girls Dresses,XS (4-5),1,1,1,1,20,15,17.1,35.0
2023-05-27,"Augusta, GA",GA,Girls Tops,L (12-14),0,1,1,2,42,0,15.78,21.0
2023-05-27,"Augusta, GA",GA,Girls Tops,M (8-10),0,1,1,1,20,0,7.41,20.0
2023-05-27,"Augusta, GA",GA,Girls Tops,M (8-10),1,1,1,1,10,10,8.45,20.0
2023-05-27,"Augusta, GA",GA,Girls Tops,S (6-7),0,1,1,2,54,0,19.6,27.0
2023-05-27,"Augusta, GA",GA,Girls Tops,S (6-7),1,1,1,1,7,20,13.02,27.0
2023-05-27,"Augusta, GA",GA,Girls Tops,XS (4-5),0,1,1,2,52,0,26.3,26.0
2023-05-27,"Columbus, GA",GA,Girls Dresses,M (8-10),0,1,1,3,99,0,43.44,33.0
2023-05-27,"Columbus, GA",GA,Girls Dresses,S (6-7),0,1,1,3,117,0,62.489999999999995,39.0
2023-05-27,"Columbus, GA",GA,Girls Tops,S (6-7),1,1,1,1,11,10,9.2,21.0
2023-05-27,"Macon, GA",GA,Girls Bottoms,L (12-14),1,1,1,1,12,15,13.46,27.0
2023-05-27,"Macon, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,16,15,16.64,31.0
2023-05-27,"Macon, GA",GA,Girls Dresses,L (12-14),1,1,1,1,16,15,14.32,31.0
2023-05-27,"Macon, GA",GA,Girls Dresses,M (8-10),0,1,1,1,32,0,11.76,32.0
2023-05-27,"Macon, GA",GA,Girls Dresses,S (6-7),1,1,1,1,23,15,20.26,38.0
2023-05-27,"Savannah, GA",GA,Girls Bottoms,L (12-14),1,1,1,2,32,30,29.62,31.0
2023-05-27,"Savannah, GA",GA,Girls Bottoms,S (6-7),1,2,2,2,27,30,29.07,28.5
2023-05-27,"Savannah, GA",GA,Girls Dresses,XS (4-5),0,1,1,1,37,0,18.56,37.0
2023-05-27,"Savannah, GA",GA,Girls Tops,S (6-7),0,2,2,2,45,0,19.42,22.5
2023-05-28,"Atlanta, GA",GA,Girls Bottoms,L (12-14),0,1,1,1,24,0,9.74,24.0
2023-05-28,"Atlanta, GA",GA,Girls Bottoms,M (8-10),0,1,1,1,29,0,15.39,29.0
2023-05-28,"Atlanta, GA",GA,Girls Bottoms,M (8-10),1,1,1,1,20,10,12.8,30.0
2023-05-28,"Atlanta, GA",GA,Girls Bottoms,XS (4-5),1,1,1,1,9,15,8.86,24.0
2023-05-28,"Atlanta, GA",GA,Girls Dresses,L (12-14),0,1,1,1,35,0,16.38,35.0
2023-05-28,"Atlanta, GA",GA,Girls Dresses,M (8-10),1,1,1,1,21,15,19.55,36.0
2023-05-28,"Atlanta, GA",GA,Girls Tops,M (8-10),0,1,1,1,27,0,13.19,27.0
2023-05-28,"Atlanta, GA",GA,Girls Tops,S (6-7),0,1,1,1,24,0,13.1,24.0
2023-05-28,"Atlanta, GA",GA,Girls Tops,XS (4-5),0,1,1,2,54,0,25.2,27.0
2023-05-28,"Augusta, GA",GA,Girls Bottoms,S (6-7),1,1,1,1,7,20,10.69,27.0
2023-05-28,"Augusta, GA",GA,Girls Bottoms,XS (4-5),0,1,1,2,46,0,17.22,23.0
2023-05-28,"Augusta, GA",GA,Girls Dresses,S (6-7),1,1,1,1,29,10,14.29,39.0
2023-05-28,"Columbus, GA",GA,Girls Bottoms,M (8-10),0,2,2,3,80,0,33.31,27.0
2023-05-28,"Columbus, GA",GA,Girls Bottoms,S (6-7),0,1,1,1,29,0,11.99,29.0
2023-05-28,"Columbus, GA",GA,Girls Bottoms,S (6-7),1,1,1,3,33,45,35.07,26.0
2023-05-28,"Columbus, GA",GA,Girls Dresses,S (6-7),1,1,1,1,22,10,12.16,32.0
