date,airport_code,airport_name,state,format,audience_segment,spend,impressions,placements
2023-04-28,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,3016.0614285714287,159119.85714285713,7
2023-04-28,PHL,Philadelphia International Airport,PA,Baggage Claim Display,Frequent Flyers,3395.1771428571433,156381.2857142857,9
2023-04-28,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,Family Leisure Travelers,2816.078571428571,148130.2857142857,5
2023-04-28,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,Traveling Moms,3140.2514285714283,154690.0,10
2023-04-28,SFO,San Francisco International Airport,CA,Digital Board,General Travelers,2518.761428571429,138526.57142857142,8
2023-04-29,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Baggage Claim Display,General Travelers,3665.694285714286,169906.14285714287,3
2023-04-29,BOS,Logan International Airport,MA,Jet Bridge,Frequent Flyers,2667.344285714286,144533.57142857142,6
2023-04-29,BWI,Baltimore/Washington International Airport,MD,Digital Board,Frequent Flyers,3178.94,142352.7142857143,4
2023-04-29,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Traveling Moms,3454.112857142857,221896.0,6
2023-04-29,DEN,Denver International Airport,CO,Baggage Claim Display,Family Leisure Travelers,2789.022857142857,125270.42857142857,4
2023-04-29,DFW,Dallas/Fort Worth International Airport,TX,Digital Board,General Travelers,2668.247142857143,148587.42857142858,5
2023-04-29,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Family Leisure Travelers,2798.6657142857143,140127.14285714287,11
2023-04-29,IAH,George Bush Intercontinental Airport,TX,Jet Bridge,Frequent Flyers,3450.727142857143,163510.0,4
2023-04-29,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,Family Leisure Travelers,2952.097142857143,149244.57142857142,3
2023-04-29,LAS,Harry Reid International Airport,NV,Digital Board,Family Leisure Travelers,3163.707142857143,147345.42857142858,6
2023-04-29,LAX,Los Angeles International Airport,CA,Concourse Wrap,Frequent Flyers,2911.5800000000004,186276.14285714287,4
2023-04-29,LGA,LaGuardia Airport,NY,Jet Bridge,General Travelers,2968.687142857143,184351.42857142858,3
2023-04-29,MCO,Orlando International Airport,FL,Digital Board,General Travelers,3269.5,158686.85714285713,9
2023-04-29,MIA,Miami International Airport,FL,Concourse Wrap,General Travelers,3436.674285714286,163258.85714285713,7
2023-04-29,MSP,Minneapolis–Saint Paul International Airport,MN,Digital Board,Family Leisure Travelers,2504.4757142857147,103568.0,11
2023-04-29,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,3016.0614285714287,159119.85714285713,7
2023-04-29,PHL,Philadelphia International Airport,PA,Baggage Claim Display,Frequent Flyers,3395.1771428571433,156381.2857142857,9
2023-04-29,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,Family Leisure Travelers,2816.078571428571,148130.2857142857,5
2023-04-29,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,Traveling Moms,3140.2514285714283,154690.0,10
2023-04-29,SFO,San Francisco International Airport,CA,Digital Board,General Travelers,2518.761428571429,138526.57142857142,8
2023-04-30,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Baggage Claim Display,General Travelers,3665.694285714286,169906.14285714287,3
2023-04-30,BOS,Logan International Airport,MA,Jet Bridge,Frequent Flyers,2667.344285714286,144533.57142857142,6
2023-04-30,BWI,Baltimore/Washington International Airport,MD,Digital Board,Frequent Flyers,3178.94,142352.7142857143,4
2023-04-30,CLT,Charlotte Douglas International Airport,NC,Baggage Claim Display,Traveling Moms,3454.112857142857,221896.0,6
2023-04-30,DEN,Denver International Airport,CO,Baggage Claim Display,Family Leisure Travelers,2789.022857142857,125270.42857142857,4
2023-04-30,DFW,Dallas/Fort Worth International Airport,TX,Digital Board,General Travelers,2668.247142857143,148587.42857142858,5
2023-04-30,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Family Leisure Travelers,2798.6657142857143,140127.14285714287,11
2023-04-30,IAH,George Bush Intercontinental Airport,TX,Jet Bridge,Frequent Flyers,3450.727142857143,163510.0,4
2023-04-30,JFK,John F. Kennedy International Airport,NY,Concourse Wrap,Family Leisure Travelers,2952.097142857143,149244.57142857142,3
2023-04-30,LAS,Harry Reid International Airport,NV,Digital Board,Family Leisure Travelers,3163.707142857143,147345.42857142858,6
2023-04-30,LAX,Los Angeles International Airport,CA,Concourse Wrap,Frequent Flyers,2911.5800000000004,186276.14285714287,4
2023-04-30,LGA,LaGuardia Airport,NY,Jet Bridge,General Travelers,2968.687142857143,184351.42857142858,3
2023-04-30,MCO,Orlando International Airport,FL,Digital Board,General Travelers,3269.5,158686.85714285713,9
2023-04-30,MIA,Miami International Airport,FL,Concourse Wrap,General Travelers,3436.674285714286,163258.85714285713,7
2023-04-30,MSP,Minneapolis–Saint Paul International Airport,MN,Digital Board,Family Leisure Travelers,2504.4757142857147,103568.0,11
2023-04-30,ORD,Chicago O'Hare International Airport,IL,Baggage Claim Display,Frequent Flyers,3016.0614285714287,159119.85714285713,7
2023-04-30,PHL,Philadelphia International Airport,PA,Baggage Claim Display,Frequent Flyers,3395.1771428571433,156381.2857142857,9
2023-04-30,PHX,Phoenix Sky Harbor International Airport,AZ,Jet Bridge,Family Leisure Travelers,2816.078571428571,148130.2857142857,5
2023-04-30,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,Traveling Moms,3140.2514285714283,154690.0,10
2023-04-30,SFO,San Francisco International Airport,CA,Digital Board,General Travelers,2518.761428571429,138526.57142857142,8
2023-05-01,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Family Leisure Travelers,2420.0642857142857,103793.85714285714,10
2023-05-01,BOS,Logan International Airport,MA,Jet Bridge,Traveling Moms,2487.302857142857,100425.57142857143,6
2023-05-01,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Traveling Moms,2229.8385714285714,115009.71428571429,7
2023-05-01,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,General Travelers,2095.3985714285714,134592.57142857142,10
2023-05-01,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,2543.44,145579.2857142857,3
2023-05-01,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2045.5757142857144,106342.0,7
2023-05-01,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2624.914285714286,163242.0,5
2023-05-01,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2062.4114285714286,111425.28571428571,5
2023-05-01,JFK,John F. Kennedy International Airport,NY,Baggage Claim Display,General Travelers,1984.847142857143,99358.42857142857,3
2023-05-01,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2175.52,132523.57142857142,8
2023-05-01,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Traveling Moms,2043.5400000000002,106326.14285714286,6
2023-05-01,LGA,LaGuardia Airport,NY,Digital Board,General Travelers,3129.191428571429,145241.85714285713,3
2023-05-01,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,1565.7614285714285,97106.14285714286,10
2023-05-01,MIA,Miami International Airport,FL,Baggage Claim Display,Traveling Moms,1642.0214285714285,74175.14285714286,6
2023-05-01,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,General Travelers,2268.417142857143,124130.14285714286,7
2023-05-01,ORD,Chicago O'Hare International Airport,IL,Digital Board,Traveling Moms,1862.5185714285712,117539.57142857143,8
2023-05-01,PHL,Philadelphia International Airport,PA,Digital Board,Traveling Moms,2701.932857142857,128961.85714285714,11
2023-05-01,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,General Travelers,2025.0628571428572,128295.14285714286,9
2023-05-01,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,Family Leisure Travelers,2157.1228571428574,98790.85714285714,8
2023-05-01,SFO,San Francisco International Airport,CA,Concourse Wrap,Traveling Moms,2805.782857142857,115982.85714285714,7
2023-05-02,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Family Leisure Travelers,2420.0642857142857,103793.85714285714,10
2023-05-02,BOS,Logan International Airport,MA,Jet Bridge,Traveling Moms,2487.302857142857,100425.57142857143,6
2023-05-02,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Traveling Moms,2229.8385714285714,115009.71428571429,7
2023-05-02,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,General Travelers,2095.3985714285714,134592.57142857142,10
2023-05-02,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,2543.44,145579.2857142857,3
2023-05-02,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2045.5757142857144,106342.0,7
2023-05-02,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2624.914285714286,163242.0,5
2023-05-02,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2062.4114285714286,111425.28571428571,5
2023-05-02,JFK,John F. Kennedy International Airport,NY,Baggage Claim Display,General Travelers,1984.847142857143,99358.42857142857,3
2023-05-02,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2175.52,132523.57142857142,8
2023-05-02,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Traveling Moms,2043.5400000000002,106326.14285714286,6
2023-05-02,LGA,LaGuardia Airport,NY,Digital Board,General Travelers,3129.191428571429,145241.85714285713,3
2023-05-02,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,1565.7614285714285,97106.14285714286,10
2023-05-02,MIA,Miami International Airport,FL,Baggage Claim Display,Traveling Moms,1642.0214285714285,74175.14285714286,6
2023-05-02,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,General Travelers,2268.417142857143,124130.14285714286,7
2023-05-02,ORD,Chicago O'Hare International Airport,IL,Digital Board,Traveling Moms,1862.5185714285712,117539.57142857143,8
2023-05-02,PHL,Philadelphia International Airport,PA,Digital Board,Traveling Moms,2701.932857142857,128961.85714285714,11
2023-05-02,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,General Travelers,2025.0628571428572,128295.14285714286,9
2023-05-02,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,Family Leisure Travelers,2157.1228571428574,98790.85714285714,8
2023-05-02,SFO,San Francisco International Airport,CA,Concourse Wrap,Traveling Moms,2805.782857142857,115982.85714285714,7
2023-05-03,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Family Leisure Travelers,2420.0642857142857,103793.85714285714,10
2023-05-03,BOS,Logan International Airport,MA,Jet Bridge,Traveling Moms,2487.302857142857,100425.57142857143,6
2023-05-03,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Traveling Moms,2229.8385714285714,115009.71428571429,7
2023-05-03,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,General Travelers,2095.3985714285714,134592.57142857142,10
2023-05-03,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,2543.44,145579.2857142857,3
2023-05-03,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2045.5757142857144,106342.0,7
2023-05-03,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2624.914285714286,163242.0,5
2023-05-03,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2062.4114285714286,111425.28571428571,5
2023-05-03,JFK,John F. Kennedy International Airport,NY,Baggage Claim Display,General Travelers,1984.847142857143,99358.42857142857,3
2023-05-03,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2175.52,132523.57142857142,8
2023-05-03,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Traveling Moms,2043.5400000000002,106326.14285714286,6
2023-05-03,LGA,LaGuardia Airport,NY,Digital Board,General Travelers,3129.191428571429,145241.85714285713,3
2023-05-03,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,1565.7614285714285,97106.14285714286,10
2023-05-03,MIA,Miami International Airport,FL,Baggage Claim Display,Traveling Moms,1642.0214285714285,74175.14285714286,6
2023-05-03,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,General Travelers,2268.417142857143,124130.14285714286,7
2023-05-03,ORD,Chicago O'Hare International Airport,IL,Digital Board,Traveling Moms,1862.5185714285712,117539.57142857143,8
2023-05-03,PHL,Philadelphia International Airport,PA,Digital Board,Traveling Moms,2701.932857142857,128961.85714285714,11
2023-05-03,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,General Travelers,2025.0628571428572,128295.14285714286,9
2023-05-03,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,Family Leisure Travelers,2157.1228571428574,98790.85714285714,8
2023-05-03,SFO,San Francisco International Airport,CA,Concourse Wrap,Traveling Moms,2805.782857142857,115982.85714285714,7
2023-05-04,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Family Leisure Travelers,2420.0642857142857,103793.85714285714,10
2023-05-04,BOS,Logan International Airport,MA,Jet Bridge,Traveling Moms,2487.302857142857,100425.57142857143,6
2023-05-04,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Traveling Moms,2229.8385714285714,115009.71428571429,7
2023-05-04,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,General Travelers,2095.3985714285714,134592.57142857142,10
2023-05-04,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,2543.44,145579.2857142857,3
2023-05-04,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2045.5757142857144,106342.0,7
2023-05-04,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2624.914285714286,163242.0,5
2023-05-04,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2062.4114285714286,111425.28571428571,5
2023-05-04,JFK,John F. Kennedy International Airport,NY,Baggage Claim Display,General Travelers,1984.847142857143,99358.42857142857,3
2023-05-04,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2175.52,132523.57142857142,8
2023-05-04,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Traveling Moms,2043.5400000000002,106326.14285714286,6
2023-05-04,LGA,LaGuardia Airport,NY,Digital Board,General Travelers,3129.191428571429,145241.85714285713,3
2023-05-04,MCO,Orlando International Airport,FL,Baggage Claim Display,Traveling Moms,1565.7614285714285,97106.14285714286,10
2023-05-04,MIA,Miami International Airport,FL,Baggage Claim Display,Traveling Moms,1642.0214285714285,74175.14285714286,6
2023-05-04,MSP,Minneapolis–Saint Paul International Airport,MN,Concourse Wrap,General Travelers,2268.417142857143,124130.14285714286,7
2023-05-04,ORD,Chicago O'Hare International Airport,IL,Digital Board,Traveling Moms,1862.5185714285712,117539.57142857143,8
2023-05-04,PHL,Philadelphia International Airport,PA,Digital Board,Traveling Moms,2701.932857142857,128961.85714285714,11
2023-05-04,PHX,Phoenix Sky Harbor International Airport,AZ,Baggage Claim Display,General Travelers,2025.0628571428572,128295.14285714286,9
2023-05-04,SEA,Seattle–Tacoma International Airport,WA,Concourse Wrap,Family Leisure Travelers,2157.1228571428574,98790.85714285714,8
2023-05-04,SFO,San Francisco International Airport,CA,Concourse Wrap,Traveling Moms,2805.782857142857,115982.85714285714,7
2023-05-05,ATL,Hartsfield–Jackson Atlanta International Airport,GA,Jet Bridge,Family Leisure Travelers,2420.0642857142857,103793.85714285714,10
2023-05-05,BOS,Logan International Airport,MA,Jet Bridge,Traveling Moms,2487.302857142857,100425.57142857143,6
2023-05-05,BWI,Baltimore/Washington International Airport,MD,Jet Bridge,Traveling Moms,2229.8385714285714,115009.71428571429,7
2023-05-05,CLT,Charlotte Douglas International Airport,NC,Concourse Wrap,General Travelers,2095.3985714285714,134592.57142857142,10
2023-05-05,DEN,Denver International Airport,CO,Jet Bridge,General Travelers,2543.44,145579.2857142857,3
2023-05-05,DFW,Dallas/Fort Worth International Airport,TX,Concourse Wrap,Frequent Flyers,2045.5757142857144,106342.0,7
2023-05-05,DTW,Detroit Metropolitan Airport,MI,Concourse Wrap,Traveling Moms,2624.914285714286,163242.0,5
2023-05-05,IAH,George Bush Intercontinental Airport,TX,Concourse Wrap,Frequent Flyers,2062.4114285714286,111425.28571428571,5
2023-05-05,JFK,John F. Kennedy International Airport,NY,Baggage Claim Display,General Travelers,1984.847142857143,99358.42857142857,3
2023-05-05,LAS,Harry Reid International Airport,NV,Jet Bridge,Frequent Flyers,2175.52,132523.57142857142,8
2023-05-05,LAX,Los Angeles International Airport,CA,Baggage Claim Display,Traveling Moms,2043.5400000000002,106326.14285714286,6
