date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,link_clicks,video_views,video_75pct,video_completes,optimization_goal,age_target,audience_segment
2024-06-03,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,17.4,961,19,536,193,137,Traffic,13-17,Suburban Moms
2023-12-17,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,257.87,14819,227,8396,3420,2990,Video Views,25-34,Suburban Moms
2024-05-24,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,112.12,7445,147,2662,999,852,Traffic,35-44,Suburban Moms
2024-01-27,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,64.75,2823,102,1279,562,356,Video Views,13-17,Teen Daughters
2023-09-14,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,75.62,3507,95,1143,426,375,Traffic,35-44,Moms & Daughters
2023-05-10,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,36.67,1827,22,922,390,346,Conversions,35-44,Moms & Daughters
2023-08-25,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,127.39,5410,212,1861,575,539,Video Views,13-17,Suburban Moms
2023-04-26,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,39.66,2621,69,1476,820,608,Video Views,35-44,Moms & Daughters
2023-09-24,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,39.06,2203,34,946,368,251,Conversions,13-17,Moms & Daughters
2024-06-01,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,145.11,10086,293,4529,1875,1567,Conversions,25-34,Moms & Daughters
2023-08-23,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,262.16,10895,257,3571,1171,1009,Video Views,13-17,Suburban Moms
2024-06-18,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,54.29,3642,113,1714,668,571,Video Views,18-24,Suburban Moms
2023-01-02,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,41.81,2328,36,937,413,257,Conversions,13-17,Moms & Daughters
2024-06-27,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,134.13,9310,250,4262,1508,1027,Video Views,25-34,Suburban Moms
2023-05-12,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,77.14,3918,45,2257,1013,900,Traffic,13-17,Teen Daughters
2024-04-02,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,127.86,5715,187,3409,1190,853,Conversions,25-34,Teen Daughters
2023-11-25,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,192.25,12367,131,4996,2323,1678,Conversions,25-34,Moms & Daughters
2024-05-13,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,131.26,8960,137,5307,2373,1718,Conversions,13-17,Moms & Daughters
2023-10-18,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,135.04,5963,130,2891,1392,1121,Conversions,13-17,Teen Daughters
2024-05-13,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,112.27,5299,161,2520,897,638,Conversions,25-34,Teen Daughters
2023-02-20,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,171.98,7587,243,3213,1747,1224,Traffic,18-24,Teen Daughters
2024-04-01,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,80.97,4303,131,1407,639,547,Conversions,18-24,Teen Daughters
2023-04-22,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,96.74,4873,147,2020,661,531,Traffic,13-17,Teen Daughters
2023-09-29,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,71.37,4147,133,1884,882,778,Traffic,25-34,Suburban Moms
2023-02-01,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,195.99,10075,272,4672,1861,1614,Conversions,18-24,Teen Daughters
2024-02-22,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,256.12,15001,494,8012,4161,3369,Traffic,25-34,Suburban Moms
2023-05-21,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,212.27,9173,292,3956,1756,1175,Conversions,35-44,Teen Daughters
2023-09-18,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,152.48,8730,239,4950,3165,2576,Video Views,25-34,Moms & Daughters
2023-09-23,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,91.94,5871,183,2034,980,786,Traffic,25-34,Moms & Daughters
2023-02-01,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,80.82,3547,76,1803,499,316,Video Views,13-17,Moms & Daughters
2024-01-09,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,101.72,4095,160,1966,944,606,Conversions,13-17,Teen Daughters
2024-06-18,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,191.92,10481,122,5123,2778,2550,Traffic,25-34,Moms & Daughters
2023-01-21,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,81.04,4103,122,2189,887,829,Conversions,25-34,Moms & Daughters
2024-05-23,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,209.48,10435,352,3438,1158,718,Video Views,13-17,Teen Daughters
2023-08-15,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,319.01,16887,637,5989,2903,2385,Traffic,35-44,Teen Daughters
2023-09-30,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,263.79,15237,491,5957,2416,2240,Video Views,35-44,Suburban Moms
2024-03-18,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,59.31,2915,96,1075,530,414,Conversions,25-34,Teen Daughters
2023-04-14,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,25.69,1052,19,616,192,165,Video Views,35-44,Suburban Moms
2024-05-07,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,183.25,8132,284,2637,1079,770,Video Views,18-24,Teen Daughters
2024-02-02,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,289.25,17123,662,9303,4070,2954,Video Views,25-34,Suburban Moms
2024-04-27,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,275.7,11255,301,5757,3009,2851,Conversions,13-17,Teen Daughters
2024-04-01,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,24.85,1142,20,600,209,159,Video Views,13-17,Suburban Moms
2023-04-04,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,140.18,7630,285,3094,1087,747,Conversions,25-34,Suburban Moms
2024-01-31,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,122.6,4993,56,2362,1362,954,Conversions,18-24,Moms & Daughters
2024-05-12,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,94.84,6383,65,2181,718,452,Video Views,25-34,Suburban Moms
2023-03-30,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,344.5,22064,677,8492,3746,2258,Conversions,35-44,Suburban Moms
2023-11-16,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,438.85,30686,1007,10582,4161,2677,Conversions,18-24,Moms & Daughters
2023-05-14,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,155.67,9364,223,4419,1318,1022,Conversions,25-34,Teen Daughters
2023-01-06,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,76.98,4828,163,2009,625,422,Video Views,35-44,Suburban Moms
2023-07-20,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,165.2,9899,119,4941,1449,933,Traffic,13-17,Teen Daughters
2023-02-12,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,335.27,20128,339,7757,3476,3255,Traffic,25-34,Suburban Moms
2024-03-02,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,261.65,13264,345,6040,2123,1965,Traffic,18-24,Teen Daughters
2023-04-10,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,62.06,2849,63,1253,725,571,Video Views,13-17,Teen Daughters
2023-10-20,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,73.2,3259,76,981,449,279,Conversions,18-24,Suburban Moms
2023-03-12,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,279.34,15002,511,5902,2578,2105,Traffic,35-44,Suburban Moms
2023-03-09,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,271.78,17004,272,7103,4179,3764,Conversions,25-34,Moms & Daughters
2023-12-07,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,133.33,6477,206,3787,1746,1612,Video Views,13-17,Teen Daughters
2024-06-05,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,114.74,4886,67,1757,882,685,Video Views,25-34,Moms & Daughters
2023-03-27,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,106.07,6237,247,3567,1805,1106,Video Views,13-17,Suburban Moms
2024-06-22,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,122.82,6888,219,2091,1255,924,Conversions,18-24,Teen Daughters
2023-10-16,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,271.67,13808,512,6621,3159,2045,Video Views,18-24,Suburban Moms
2023-10-11,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,149.8,9288,100,5507,2628,2169,Conversions,25-34,Suburban Moms
2024-01-23,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,327.29,17876,611,6568,1971,1202,Conversions,13-17,Moms & Daughters
2023-05-20,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,427.78,21863,446,11269,4042,3250,Traffic,13-17,Suburban Moms
2023-09-12,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,291.7,13558,281,7178,5081,4505,Traffic,13-17,Suburban Moms
2023-06-21,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,145.39,7316,175,2600,1048,633,Traffic,13-17,Moms & Daughters
2023-03-14,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,150.34,9936,324,3322,1887,1282,Conversions,25-34,Teen Daughters
2023-05-01,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,258.3,16032,309,7515,3218,3014,Video Views,35-44,Teen Daughters
2024-05-31,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,169.26,10112,106,3240,1117,802,Conversions,25-34,Moms & Daughters
2023-07-24,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,299.13,20293,462,12057,7163,6185,Traffic,13-17,Moms & Daughters
2024-03-31,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,77.22,4915,108,2720,1264,768,Video Views,13-17,Moms & Daughters
2024-06-18,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,65.07,3186,39,1053,545,393,Video Views,18-24,Suburban Moms
2023-01-08,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,265.12,12025,291,6044,2143,1707,Traffic,18-24,Suburban Moms
2023-05-05,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,357.04,16202,646,8668,4317,3125,Traffic,35-44,Suburban Moms
2023-06-21,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,151.65,9448,257,4419,2106,1767,Conversions,18-24,Moms & Daughters
2024-05-09,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,77.46,3205,114,1739,549,517,Video Views,18-24,Teen Daughters
2023-11-05,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,178.8,8045,127,3401,1623,1179,Conversions,13-17,Teen Daughters
2023-09-16,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,70.58,4128,127,1770,871,543,Conversions,18-24,Teen Daughters
2023-06-14,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,112.86,6833,234,3955,1718,1589,Video Views,25-34,Moms & Daughters
2023-06-17,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,147.98,6351,168,2881,1661,1297,Conversions,18-24,Suburban Moms
2023-10-09,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,190.86,12526,293,4552,2416,1928,Video Views,18-24,Moms & Daughters
2024-05-13,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,159.17,8018,143,2408,1020,934,Video Views,18-24,Suburban Moms
2024-01-24,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,109.61,6348,220,3059,1200,876,Traffic,13-17,Moms & Daughters
2023-08-30,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,139.01,9080,137,3811,2230,2092,Video Views,25-34,Teen Daughters
2023-08-08,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,130.38,7170,257,3840,1459,1325,Traffic,18-24,Suburban Moms
2023-06-14,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,108.84,7064,73,2716,829,656,Conversions,25-34,Suburban Moms
2024-06-21,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,46.63,2337,72,718,355,260,Video Views,13-17,Suburban Moms
2023-08-20,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,241.62,16635,188,8953,2776,2407,Traffic,25-34,Moms & Daughters
2023-12-29,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,61.19,2455,65,759,263,159,Video Views,13-17,Suburban Moms
2024-01-25,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,292.75,13558,240,7095,2415,1558,Conversions,18-24,Suburban Moms
2023-08-03,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,280.42,11270,186,3410,2031,1680,Video Views,18-24,Moms & Daughters
2023-07-03,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,102.6,5968,224,2656,1148,1032,Video Views,35-44,Moms & Daughters
2023-05-22,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,100.83,4866,118,1985,892,713,Conversions,25-34,Teen Daughters
2023-11-10,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,178.34,8081,121,3038,1267,899,Traffic,25-34,Suburban Moms
2023-08-01,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,660.68,41497,1059,22525,7965,6075,Video Views,18-24,Moms & Daughters
2023-06-22,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,113.21,5552,206,1735,1005,691,Traffic,18-24,Teen Daughters
2023-06-09,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,174.05,11433,129,3941,1554,1273,Conversions,18-24,Moms & Daughters
2023-12-22,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,77.66,5099,96,2067,1078,652,Conversions,13-17,Moms & Daughters
2024-06-01,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,142.83,7477,299,4282,2358,1520,Video Views,25-34,Moms & Daughters
2023-12-04,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,86.15,5201,99,2389,1085,824,Traffic,13-17,Suburban Moms
2023-09-03,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,434.56,25275,1005,13463,5853,4837,Conversions,35-44,Teen Daughters
2023-09-24,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,105.35,6883,163,3374,1603,1065,Traffic,35-44,Suburban Moms
2024-01-04,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,33.04,2067,37,751,279,200,Conversions,35-44,Teen Daughters
2023-04-28,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,261.61,15516,325,7947,3108,2582,Video Views,25-34,Suburban Moms
2023-07-15,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,173.2,10903,123,3524,1448,1085,Traffic,35-44,Moms & Daughters
2024-06-03,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,18.42,1286,23,704,191,147,Conversions,13-17,Teen Daughters
2023-10-17,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,142.67,8344,232,3276,1204,1055,Traffic,18-24,Moms & Daughters
2023-08-21,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,224.64,12532,189,4031,1204,893,Conversions,18-24,Moms & Daughters
2023-06-23,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,425.39,28717,1013,9982,4272,2767,Video Views,18-24,Teen Daughters
2023-12-15,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,89.38,3609,86,2003,1281,1154,Conversions,18-24,Teen Daughters
2024-04-20,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,191.3,8054,301,2758,1306,1122,Traffic,13-17,Moms & Daughters
2023-10-05,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,134.46,9349,192,4144,1681,1366,Conversions,13-17,Teen Daughters
2023-02-11,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,76.79,5367,172,2193,1056,861,Traffic,13-17,Teen Daughters
2023-08-02,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,56.97,2410,36,870,299,217,Video Views,13-17,Moms & Daughters
2023-03-12,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,109.99,6928,118,3780,1946,1260,Traffic,35-44,Teen Daughters
2023-09-27,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,80.59,5605,220,2393,1435,1102,Video Views,18-24,Teen Daughters
2023-02-21,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,137.31,6987,138,4138,1996,1554,Conversions,18-24,Moms & Daughters
2024-04-04,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,97.0,5971,68,3419,1106,712,Traffic,13-17,Suburban Moms
2023-10-06,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,140.71,7426,232,4269,1696,1262,Traffic,35-44,Moms & Daughters
2023-11-02,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,244.63,12327,147,6671,3611,2181,Video Views,13-17,Moms & Daughters
2024-06-16,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,118.08,6684,89,2631,1277,1088,Conversions,25-34,Teen Daughters
2023-01-04,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,137.03,7132,84,3180,1568,1384,Video Views,25-34,Teen Daughters
2024-01-12,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,185.52,9345,225,5487,2682,2233,Video Views,35-44,Teen Daughters
2023-02-18,Pinterest,Pinterest Teen Trends,PI_4922,"Columbus, GA",GA,263.29,16943,568,6158,3258,2615,Conversions,18-24,Suburban Moms
2023-01-17,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,96.9,4084,68,2363,1127,1030,Video Views,35-44,Suburban Moms
2024-06-11,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,155.95,6299,65,2690,1256,904,Video Views,35-44,Teen Daughters
2023-01-12,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,69.25,3520,100,2028,886,588,Video Views,35-44,Moms & Daughters
2024-04-18,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,179.4,9063,353,3175,1227,850,Conversions,25-34,Suburban Moms
2023-01-02,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,52.68,2362,62,942,562,349,Video Views,13-17,Moms & Daughters
2023-10-29,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,171.42,8616,95,4676,1692,1112,Traffic,35-44,Teen Daughters
2023-10-14,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,181.18,7728,179,3379,1528,1157,Conversions,35-44,Moms & Daughters
2023-06-23,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,109.6,5180,195,2724,1418,1044,Conversions,25-34,Moms & Daughters
2023-09-21,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,201.93,10409,348,4089,1902,1402,Traffic,18-24,Moms & Daughters
2023-12-29,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,124.62,7621,149,2465,711,665,Video Views,25-34,Teen Daughters
2023-09-17,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,301.13,18384,249,8909,4006,3351,Video Views,25-34,Moms & Daughters
2024-04-14,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,333.88,14467,419,6997,2292,2171,Traffic,13-17,Moms & Daughters
2023-07-12,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,132.03,9080,337,3873,1298,928,Conversions,25-34,Teen Daughters
2024-03-05,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,140.05,8336,284,4905,2567,2420,Traffic,18-24,Suburban Moms
2023-06-04,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,103.23,4802,185,2464,984,788,Traffic,35-44,Suburban Moms
2024-02-11,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,141.47,6828,94,3067,974,919,Conversions,18-24,Teen Daughters
2023-03-29,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,59.01,2879,95,1342,437,309,Traffic,18-24,Moms & Daughters
2023-02-04,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,75.18,5084,146,2391,804,630,Traffic,18-24,Teen Daughters
2023-01-22,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,134.33,7336,260,3274,1239,1040,Video Views,13-17,Teen Daughters
2023-05-29,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,86.04,5758,116,1740,818,504,Conversions,18-24,Moms & Daughters
2023-07-16,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,502.36,23964,490,10531,5081,4032,Video Views,35-44,Teen Daughters
2023-07-09,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,77.34,4964,111,1926,992,881,Traffic,18-24,Moms & Daughters
2024-06-01,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,212.41,13845,139,5037,1792,1392,Traffic,13-17,Moms & Daughters
2023-10-27,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,179.16,10300,353,5446,2572,1576,Video Views,25-34,Teen Daughters
2023-11-15,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,360.84,25226,522,9618,4220,2776,Video Views,18-24,Teen Daughters
2024-01-31,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,152.84,7425,185,3154,1296,1135,Conversions,13-17,Suburban Moms
2024-02-07,Pinterest,Pinterest Always On,PI_4556,"Columbus, GA",GA,57.32,3945,114,1584,463,407,Conversions,35-44,Suburban Moms
2024-01-10,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,170.28,7520,187,3501,1086,1002,Traffic,35-44,Teen Daughters
2024-06-23,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,270.89,12478,210,4700,2045,1552,Video Views,25-34,Teen Daughters
2023-05-10,Pinterest,Pinterest BTS Moms,PI_6623,"Augusta, GA",GA,124.82,8664,179,5067,2481,1566,Video Views,13-17,Moms & Daughters
2023-09-20,Pinterest,Pinterest Always On,PI_4556,"Atlanta, GA",GA,207.44,13123,155,7184,2654,2260,Video Views,25-34,Teen Daughters
2023-08-29,Pinterest,Pinterest Always On,PI_4556,"Savannah, GA",GA,226.46,12543,244,6051,1987,1416,Traffic,25-34,Teen Daughters
2023-09-06,Pinterest,Pinterest Always On,PI_4556,"Augusta, GA",GA,97.5,6508,240,2804,1114,959,Traffic,25-34,Moms & Daughters
2024-03-26,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,73.25,3258,65,1701,681,625,Traffic,35-44,Suburban Moms
2023-04-22,Pinterest,Pinterest Teen Trends,PI_4922,"Savannah, GA",GA,360.02,18869,742,10881,6122,4886,Conversions,25-34,Teen Daughters
2023-06-26,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,101.52,5730,71,2424,1404,990,Traffic,18-24,Moms & Daughters
2023-11-25,Pinterest,Pinterest BTS Moms,PI_6623,"Atlanta, GA",GA,193.47,12083,304,5160,2496,2282,Traffic,13-17,Teen Daughters
2023-08-21,Pinterest,Pinterest Teen Trends,PI_4922,"Atlanta, GA",GA,209.6,9940,390,3926,1692,1293,Traffic,18-24,Moms & Daughters
2023-09-08,Pinterest,Pinterest Teen Trends,PI_4922,"Augusta, GA",GA,323.72,15598,216,8538,2616,1724,Conversions,35-44,Moms & Daughters
2023-08-24,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,97.84,4190,71,1714,748,477,Video Views,13-17,Suburban Moms
2024-06-01,Pinterest,Pinterest BTS Moms,PI_6623,"Macon, GA",GA,206.77,10770,163,6366,2675,2424,Conversions,18-24,Suburban Moms
2023-10-21,Pinterest,Pinterest BTS Moms,PI_6623,"Columbus, GA",GA,202.98,10922,125,4208,1826,1193,Traffic,25-34,Teen Daughters
2023-03-13,Pinterest,Pinterest Teen Trends,PI_4922,"Macon, GA",GA,45.46,1933,58,885,429,272,Traffic,18-24,Suburban Moms
2024-01-23,Pinterest,Pinterest BTS Moms,PI_6623,"Savannah, GA",GA,164.58,6691,179,2452,991,849,Conversions,13-17,Moms & Daughters
2023-06-13,Pinterest,Pinterest Always On,PI_4556,"Macon, GA",GA,215.12,8693,145,3366,1481,909,Video Views,25-34,Teen Daughters
