date,channel,campaign_name,campaign_id,dma_name,state,spend,impressions,clicks,views,video_25pct,video_50pct,video_75pct,video_completes,age_target,audience_segment
2023-03-10,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,242.33,10666,408,5773,3776,2726,1926,1688,35-44,Suburban Moms
2024-02-11,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,95.23,4404,69,2268,1365,880,642,418,18-24,Moms & Daughters
2023-01-21,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,292.14,15515,431,4994,3928,3513,2308,2025,18-24,Moms & Daughters
2024-06-22,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,97.62,6041,157,1837,1270,786,689,605,25-34,Suburban Moms
2023-04-09,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,108.12,4720,74,1715,1315,1099,763,480,35-44,Moms & Daughters
2023-01-19,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,265.0,18280,600,10698,8673,5979,3776,3298,13-17,Moms & Daughters
2023-05-16,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,141.42,7389,213,2953,2513,2048,1443,1236,13-17,Suburban Moms
2024-04-16,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,59.4,2963,106,944,623,487,403,340,13-17,Teen Daughters
2023-12-03,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,599.36,32786,1262,17868,11852,9905,7446,5128,25-34,Suburban Moms
2024-03-10,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,454.17,28853,1066,13562,8779,5475,4096,3554,18-24,Teen Daughters
2023-07-14,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,262.43,17264,643,9861,8374,6045,3915,2806,18-24,Teen Daughters
2023-05-01,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,343.35,23753,636,8935,5977,4682,3543,2135,13-17,Suburban Moms
2023-03-26,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,334.17,18712,243,8918,7433,4667,3041,1837,25-34,Teen Daughters
2024-01-10,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,198.49,12317,188,6249,4773,3376,2698,1800,25-34,Teen Daughters
2023-11-18,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,638.12,30579,802,12948,9073,7001,5374,3900,18-24,Moms & Daughters
2024-01-09,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,328.47,16411,589,9421,7214,4673,3883,2763,18-24,Moms & Daughters
2024-02-13,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,203.6,8311,238,4404,3686,2902,2038,1238,18-24,Teen Daughters
2023-12-15,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,263.38,11687,412,4138,3475,2253,1853,1207,25-34,Suburban Moms
2023-09-14,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,762.86,31305,690,12092,8212,7275,4885,3152,25-34,Moms & Daughters
2023-07-30,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,85.8,5095,145,1936,1316,1130,682,452,13-17,Moms & Daughters
2023-02-24,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,353.98,14412,338,5762,4214,2860,1857,1562,35-44,Teen Daughters
2023-06-04,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,477.76,21957,312,7398,6354,3872,3458,2315,35-44,Moms & Daughters
2023-05-14,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,599.14,33231,795,13935,11964,8365,5669,4876,18-24,Teen Daughters
2023-11-28,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,749.73,46484,582,15735,12648,10789,7125,5318,25-34,Suburban Moms
2023-06-26,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,164.84,11455,191,3664,2496,1795,1314,1072,13-17,Moms & Daughters
2023-10-23,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,196.77,10423,129,5547,3749,3040,2257,1837,18-24,Teen Daughters
2023-09-15,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,441.08,27460,391,15008,12580,11218,7236,6637,13-17,Suburban Moms
2024-05-14,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,157.33,10900,345,5177,4182,2961,2153,1733,35-44,Teen Daughters
2023-06-03,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,219.39,13391,342,6011,4148,3614,2266,2049,25-34,Teen Daughters
2024-01-14,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,329.11,18746,238,7799,5204,3316,2910,2458,13-17,Teen Daughters
2024-01-31,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,77.92,4737,139,1711,1381,949,626,539,25-34,Moms & Daughters
2023-01-07,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,700.62,30953,1084,18426,13961,9095,6199,3759,35-44,Moms & Daughters
2023-11-18,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,508.2,26378,629,9913,8378,5258,4266,3356,25-34,Moms & Daughters
2023-02-19,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,362.96,22119,644,8762,5503,4006,2558,2383,35-44,Suburban Moms
2024-06-10,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,154.43,7162,276,3046,1851,1396,1254,898,18-24,Suburban Moms
2024-05-22,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,474.67,30553,995,13174,9443,6414,5651,5040,13-17,Teen Daughters
2023-10-04,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,98.39,6370,125,2118,1800,1491,1200,1102,25-34,Suburban Moms
2023-02-02,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,139.53,5686,117,3036,2335,1583,1279,1021,18-24,Teen Daughters
2024-01-17,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,230.77,14392,478,7954,5938,4460,2807,2521,13-17,Moms & Daughters
2024-06-15,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,399.09,26948,747,12204,10381,8998,7291,4438,25-34,Moms & Daughters
2024-01-23,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,176.19,8183,326,4343,3345,2755,2410,2258,35-44,Teen Daughters
2023-03-19,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,361.16,16904,572,8270,6419,4532,3375,2730,18-24,Teen Daughters
2024-04-04,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,344.66,17115,447,6029,4062,2969,2374,1553,35-44,Moms & Daughters
2024-05-19,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,179.16,11225,356,3388,2055,1661,1135,704,13-17,Suburban Moms
2024-05-25,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,95.01,4118,49,1804,1264,950,845,627,18-24,Suburban Moms
2023-04-06,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,256.74,10761,214,3974,3444,2123,1386,1097,13-17,Moms & Daughters
2023-06-10,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,267.7,18501,506,10108,8530,5981,5318,3231,18-24,Suburban Moms
2023-08-25,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,578.42,35280,1125,19513,14947,12220,8441,7267,13-17,Moms & Daughters
2023-11-18,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,344.66,15750,216,9120,5921,3957,2528,1932,18-24,Moms & Daughters
2023-01-27,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,102.51,6820,251,3906,2711,2188,1491,994,13-17,Suburban Moms
2024-01-08,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,181.24,7630,112,2651,1787,1574,1216,909,25-34,Suburban Moms
2023-05-27,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,295.29,20020,522,9098,5573,3459,2083,1915,25-34,Teen Daughters
2023-03-05,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,348.62,19206,528,11063,6800,5249,4493,3076,18-24,Suburban Moms
2024-05-16,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,66.38,2999,33,1522,1149,943,787,728,25-34,Suburban Moms
2023-05-18,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,568.31,25101,939,14523,11691,7076,5385,4416,13-17,Suburban Moms
2023-10-12,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,253.28,12622,357,7163,5651,4004,3592,2390,35-44,Suburban Moms
2024-01-20,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,675.83,40632,1370,16629,10051,7083,4498,2943,35-44,Moms & Daughters
2023-02-14,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,101.13,4622,97,1533,1208,768,687,599,13-17,Suburban Moms
2023-01-15,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,247.44,11368,306,4992,4450,3482,2454,1570,35-44,Suburban Moms
2023-08-13,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,699.62,36024,726,12035,10406,8164,6849,5000,25-34,Suburban Moms
2024-06-11,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,227.22,9433,154,5375,4553,2813,2373,1775,18-24,Teen Daughters
2023-05-11,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,117.71,5773,71,3358,2567,2146,1711,1334,18-24,Suburban Moms
2023-11-05,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,324.92,15691,247,7989,5245,3290,2069,1797,18-24,Suburban Moms
2024-02-02,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,172.34,8156,177,3410,2649,2299,2057,1669,35-44,Suburban Moms
2023-05-28,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,191.37,12594,320,5801,4978,3719,2991,1884,18-24,Moms & Daughters
2023-06-25,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,141.55,9311,355,3408,2928,1983,1767,1429,25-34,Moms & Daughters
2023-04-21,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,132.21,7534,129,4494,3371,2218,1648,1488,13-17,Suburban Moms
2023-09-12,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,482.36,31536,1125,15630,10411,8528,7619,5973,18-24,Suburban Moms
2024-01-03,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,252.66,12883,321,6319,3845,2592,1749,1590,35-44,Moms & Daughters
2023-12-30,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,63.42,3425,110,1274,788,485,326,199,13-17,Suburban Moms
2024-01-12,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,205.73,13274,186,7493,6686,5952,3834,3037,18-24,Suburban Moms
2023-05-24,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,277.18,12448,156,6491,4426,3483,2816,2006,25-34,Suburban Moms
2023-02-21,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,132.99,6670,161,3227,2777,2217,1618,1434,13-17,Teen Daughters
2023-06-12,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,269.31,16584,175,9818,6543,5228,3818,2370,18-24,Teen Daughters
2023-07-24,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,170.43,7971,108,2876,1871,1173,984,761,18-24,Teen Daughters
2024-01-11,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,105.82,5995,124,2420,1520,1358,1110,774,35-44,Moms & Daughters
2024-01-01,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,206.98,10875,237,5547,4908,4237,2692,2229,25-34,Teen Daughters
2024-01-29,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,216.33,8730,276,4443,2971,2079,1807,1183,35-44,Suburban Moms
2023-11-10,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,213.79,10198,397,5581,3532,2912,2055,1772,18-24,Teen Daughters
2023-11-30,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,668.75,42639,884,17926,12302,7829,5684,3444,13-17,Moms & Daughters
2023-04-10,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,223.68,9037,145,4562,3783,3222,2215,2050,35-44,Suburban Moms
2023-08-25,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,279.85,17685,560,9368,6831,6135,5099,4092,18-24,Moms & Daughters
2023-07-30,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,59.54,2807,81,1561,1041,783,622,496,18-24,Moms & Daughters
2024-05-15,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,725.34,46562,800,20857,13976,12373,9827,8227,13-17,Suburban Moms
2023-09-17,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,432.51,22693,848,11193,8610,5347,4379,3678,25-34,Teen Daughters
2024-06-13,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,97.94,5202,129,2894,2244,1549,1180,966,13-17,Moms & Daughters
2024-06-27,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,151.0,8358,290,2697,2064,1505,1056,762,35-44,Suburban Moms
2023-11-14,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,416.13,27405,648,12506,9329,6688,4233,2727,35-44,Suburban Moms
2023-08-31,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,313.96,20614,291,8569,5549,3506,2785,2614,13-17,Moms & Daughters
2023-02-04,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,132.27,7451,110,3780,2458,1703,1278,1123,18-24,Teen Daughters
2024-05-13,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,226.03,14854,188,6810,5079,3624,2824,1709,35-44,Moms & Daughters
2023-10-13,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,160.55,6664,97,2639,1949,1671,1096,790,35-44,Moms & Daughters
2023-11-07,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,88.4,3773,51,1923,1591,1179,805,570,18-24,Teen Daughters
2024-01-12,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,85.23,3901,145,1654,997,798,623,401,25-34,Moms & Daughters
2024-06-17,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,175.8,7915,185,4536,3566,2575,1661,1418,35-44,Suburban Moms
2024-02-24,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,182.92,12098,131,5896,5287,4103,2672,2423,35-44,Suburban Moms
2023-04-05,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,54.87,2348,26,783,513,385,329,224,35-44,Suburban Moms
2023-02-07,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,230.82,10509,117,3221,2680,1716,1270,1031,18-24,Suburban Moms
2023-01-25,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,360.86,24262,611,8646,5387,4357,3114,2764,35-44,Suburban Moms
2024-03-13,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,246.62,16810,450,5434,3369,2767,2365,1994,35-44,Suburban Moms
2024-05-24,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,185.34,9017,103,4062,3228,2347,1804,1284,35-44,Suburban Moms
2023-12-24,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,87.14,4301,116,2475,1782,1339,1104,972,25-34,Teen Daughters
2023-10-13,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,348.71,20226,597,6498,3933,3466,2361,1730,13-17,Moms & Daughters
2023-07-26,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,210.72,8575,298,4735,3901,2668,2112,1500,13-17,Moms & Daughters
2023-10-02,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,127.66,7186,168,4136,2494,2236,1663,1361,25-34,Suburban Moms
2023-02-20,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,146.77,6021,150,2085,1365,968,706,577,25-34,Suburban Moms
2023-08-25,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,409.86,23581,607,8357,5717,4329,3622,2720,35-44,Suburban Moms
2023-10-28,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,217.41,12487,265,6903,6210,5401,4498,3875,25-34,Moms & Daughters
2024-06-29,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,185.03,11362,229,4462,3330,2019,1508,1427,13-17,Suburban Moms
2024-06-12,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,108.05,6925,171,2215,1621,1166,785,573,35-44,Suburban Moms
2024-03-20,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,375.96,25862,344,10264,6866,6171,4247,3124,18-24,Moms & Daughters
2023-12-25,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,67.76,4093,92,1259,763,579,493,399,18-24,Teen Daughters
2023-01-15,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,496.57,28953,407,15212,12125,10754,6674,4137,13-17,Teen Daughters
2023-09-02,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,408.72,16918,526,8776,7462,5564,4955,4558,35-44,Suburban Moms
2024-06-03,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,74.16,5038,116,2642,2113,1774,1082,1003,25-34,Suburban Moms
2024-02-03,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,332.8,19705,556,8725,6464,4470,3097,2452,18-24,Teen Daughters
2024-01-04,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,72.27,4768,102,2234,1975,1571,1261,866,35-44,Teen Daughters
2023-11-30,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,333.68,13603,344,7574,5016,3643,2466,1491,25-34,Suburban Moms
2023-09-12,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,151.64,8459,136,4367,3172,2609,1885,1202,18-24,Suburban Moms
2024-04-15,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,204.69,11672,335,5049,3266,2383,2057,1563,18-24,Moms & Daughters
2023-10-08,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,134.99,7818,217,2447,1793,1361,926,838,25-34,Teen Daughters
2023-04-09,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,196.9,12295,204,4499,3977,3524,3161,2790,35-44,Moms & Daughters
2023-05-30,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,214.56,10674,405,4175,3682,2485,1725,1414,25-34,Suburban Moms
2023-02-18,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,71.04,3490,43,1048,770,655,505,479,35-44,Moms & Daughters
2023-11-09,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,323.32,20562,550,7593,4857,3352,2872,2514,35-44,Suburban Moms
2023-08-26,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,529.49,26007,691,10283,6928,4473,3113,2538,13-17,Suburban Moms
2023-01-04,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,171.09,7453,100,3687,3037,2353,2090,1528,18-24,Suburban Moms
2024-03-05,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,110.05,4615,154,2378,2070,1298,1156,705,18-24,Teen Daughters
2024-02-13,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,327.55,14775,231,6309,5440,4702,3654,3034,13-17,Moms & Daughters
2023-07-28,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,340.89,17990,682,6268,4055,3587,2700,1795,35-44,Suburban Moms
2023-03-01,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,260.5,15859,321,5271,3272,2541,1921,1651,13-17,Moms & Daughters
2024-04-24,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,154.85,9180,204,3649,2787,1962,1432,913,13-17,Moms & Daughters
2023-10-31,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,81.08,5467,87,2986,2641,1880,1192,1058,35-44,Teen Daughters
2023-07-12,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,50.81,3347,122,1835,1577,1215,964,766,25-34,Suburban Moms
2024-01-15,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,407.84,25413,713,13644,12215,10658,8291,7568,18-24,Suburban Moms
2024-05-10,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,57.6,3887,67,2088,1260,788,697,588,35-44,Teen Daughters
2023-02-04,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,173.65,10954,416,6274,5307,4598,3033,2121,25-34,Teen Daughters
2023-07-31,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,432.08,29265,1116,9136,5522,4017,3121,2176,25-34,Suburban Moms
2023-07-16,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,317.39,13997,424,4446,3114,2659,2213,1827,25-34,Suburban Moms
2023-09-30,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,164.53,10486,149,6089,5276,3822,2300,2015,35-44,Teen Daughters
2023-01-10,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,339.49,15285,200,7503,6092,3712,3269,2020,25-34,Moms & Daughters
2023-09-26,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,360.69,24679,536,9009,6904,5693,3436,2393,35-44,Suburban Moms
2023-12-16,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,99.68,5453,196,2949,2208,1845,1530,1228,25-34,Teen Daughters
2023-06-08,TikTok,TikTok Always On,TI_1103,"Augusta, GA",GA,161.49,10395,365,3165,2805,2337,1940,1219,18-24,Moms & Daughters
2024-04-26,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,253.14,15873,282,7870,5223,3168,2674,2405,18-24,Suburban Moms
2023-08-02,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,452.96,19135,270,9191,6943,4516,2884,2299,13-17,Teen Daughters
2023-10-19,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,185.79,9775,194,4510,3685,2740,1694,1026,25-34,Moms & Daughters
2023-01-08,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,52.25,3461,89,2013,1690,1519,1071,930,13-17,Teen Daughters
2023-08-02,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,589.48,39445,1128,16841,13253,9549,8130,6250,18-24,Suburban Moms
2023-01-31,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,133.08,7079,207,2932,1807,1409,1226,900,13-17,Moms & Daughters
2024-05-17,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,173.42,7732,250,2758,1750,1225,937,886,18-24,Moms & Daughters
2023-03-24,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,489.15,28515,906,11244,9542,7452,5341,4247,13-17,Suburban Moms
2023-08-05,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,451.85,25111,280,8276,5215,3539,2384,2049,13-17,Suburban Moms
2023-02-09,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,231.64,12288,230,5697,3646,2944,2468,1621,35-44,Teen Daughters
2024-03-14,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,282.94,14023,292,7734,5131,4535,2780,2533,18-24,Suburban Moms
2023-12-16,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,102.59,4949,144,2225,1751,1279,971,918,13-17,Teen Daughters
2023-01-31,TikTok,TikTok BTS Moms,TI_3966,"Atlanta, GA",GA,240.5,10381,286,4809,3222,2549,2156,1324,13-17,Teen Daughters
2023-11-04,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,52.07,3385,69,1859,1412,914,716,599,13-17,Teen Daughters
2023-08-07,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,502.45,32026,1250,14427,9379,7549,6243,3902,25-34,Teen Daughters
2023-10-11,TikTok,TikTok Teen Trends,TI_4212,"Augusta, GA",GA,119.82,7986,304,4604,3892,3138,2742,2330,18-24,Suburban Moms
2024-04-15,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,342.43,21755,561,11361,8566,5291,3769,3080,13-17,Teen Daughters
2023-01-21,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,420.74,29111,488,11389,7871,5266,3161,2703,35-44,Suburban Moms
2023-10-05,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,268.15,14961,281,8548,7165,6021,4395,2746,35-44,Moms & Daughters
2024-02-12,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,112.22,6312,200,3188,2868,2404,1895,1213,25-34,Suburban Moms
2023-11-16,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,474.04,27911,803,10036,9027,6356,5539,5161,18-24,Moms & Daughters
2023-11-29,TikTok,TikTok Teen Trends,TI_4212,"Savannah, GA",GA,372.02,19880,568,7090,5962,3932,2365,1852,13-17,Moms & Daughters
2024-05-10,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,266.86,15322,504,6522,4664,3625,3026,2490,18-24,Teen Daughters
2024-01-05,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,161.49,10361,132,5261,4443,2720,1874,1336,35-44,Teen Daughters
2023-01-31,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,539.25,26548,754,15115,12741,9873,8086,5884,25-34,Suburban Moms
2023-07-31,TikTok,TikTok Teen Trends,TI_4212,"Atlanta, GA",GA,733.54,41180,1491,12978,9439,6180,3747,2441,18-24,Suburban Moms
2023-09-06,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,314.88,19951,363,6571,4406,3115,1902,1235,18-24,Moms & Daughters
2024-02-23,TikTok,TikTok Always On,TI_1103,"Atlanta, GA",GA,136.71,6933,220,2777,2329,1867,1473,1363,18-24,Moms & Daughters
2024-03-18,TikTok,TikTok BTS Moms,TI_3966,"Columbus, GA",GA,218.99,12660,318,7143,5867,5033,3164,2536,13-17,Teen Daughters
2023-08-30,TikTok,TikTok Always On,TI_1103,"Macon, GA",GA,320.08,21395,748,12412,10705,8788,5760,4065,18-24,Suburban Moms
2023-03-01,TikTok,TikTok Always On,TI_1103,"Savannah, GA",GA,273.4,16221,175,8898,7443,5044,4098,2766,18-24,Suburban Moms
2024-03-05,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,141.69,7238,79,3946,3183,2414,1741,1590,25-34,Moms & Daughters
2023-07-04,TikTok,TikTok BTS Moms,TI_3966,"Savannah, GA",GA,165.74,8371,106,2912,1888,1344,1167,784,18-24,Suburban Moms
2023-02-13,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,392.78,21717,412,7500,5140,3663,3028,2388,35-44,Teen Daughters
2023-04-11,TikTok,TikTok BTS Moms,TI_3966,"Augusta, GA",GA,157.71,8290,285,4695,3161,2441,2027,1421,25-34,Moms & Daughters
2023-12-12,TikTok,TikTok Teen Trends,TI_4212,"Macon, GA",GA,236.2,15428,434,8603,6624,5508,3791,2942,25-34,Suburban Moms
2023-11-08,TikTok,TikTok Teen Trends,TI_4212,"Columbus, GA",GA,217.68,14825,170,5129,3281,2052,1417,963,18-24,Suburban Moms
2024-05-27,TikTok,TikTok Always On,TI_1103,"Columbus, GA",GA,618.17,27284,1035,10011,8289,6832,4758,3194,35-44,Teen Daughters
2023-03-08,TikTok,TikTok BTS Moms,TI_3966,"Macon, GA",GA,279.46,18520,630,10797,6797,4618,3456,3097,35-44,Teen Daughters
