date,channel,campaign_name,campaign_id,dma_name,state,spend_usd,impressions,clicks,video_views,video_25pct,video_50pct,video_75pct,video_completes,optimization_goal,age_target,audience_segment,spend_currency
2024-02-12,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,160.46,11228,440,3668,2465,2055,1623,1018,Traffic,18-24,Suburban Moms,USD
2023-01-08,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,403.1,24220,368,10637,6431,5000,4175,2802,Video Views,35-44,Teen Daughters,USD
2023-07-22,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,455.88,28928,850,13058,11164,9648,6757,5314,Video Views,25-34,Suburban Moms,USD
2023-10-10,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,296.71,17363,561,9968,6124,5039,3215,2906,Traffic,25-34,Suburban Moms,USD
2023-05-25,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,108.97,6425,209,2397,1626,1208,1080,855,Video Views,35-44,Suburban Moms,USD
2023-04-24,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,417.32,21174,653,8817,5354,4633,2852,1826,Traffic,13-17,Moms & Daughters,USD
2023-01-06,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,126.43,6057,161,3063,2737,1819,1202,770,Conversions,35-44,Moms & Daughters,USD
2023-05-30,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,799.28,34655,817,10993,8373,6739,5955,3870,Video Views,35-44,Suburban Moms,USD
2023-07-31,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,183.41,8286,110,2984,1899,1209,1045,955,Video Views,25-34,Teen Daughters,USD
2024-02-15,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,221.03,10769,271,6082,3663,2778,2141,1495,Traffic,25-34,Moms & Daughters,USD
2023-05-10,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,145.4,7478,220,4325,3877,2653,2315,1420,Conversions,13-17,Suburban Moms,USD
2023-09-27,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,355.03,16896,618,7800,4735,3589,3181,2088,Conversions,18-24,Teen Daughters,USD
2024-05-31,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,319.3,22109,801,10680,7232,4679,3764,2706,Traffic,25-34,Teen Daughters,USD
2023-07-09,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,333.8,16425,375,9550,8046,5314,4311,3461,Traffic,35-44,Teen Daughters,USD
2023-01-01,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,298.74,17612,686,6992,4949,3469,2735,2219,Conversions,13-17,Moms & Daughters,USD
2023-10-17,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,172.43,7699,213,4100,2469,2014,1343,890,Traffic,18-24,Moms & Daughters,USD
2023-03-04,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,176.87,8100,178,3017,2463,2060,1384,960,Traffic,25-34,Teen Daughters,USD
2024-04-13,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,480.4,29586,505,17480,13346,11230,9117,8240,Video Views,13-17,Moms & Daughters,USD
2023-07-01,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,217.16,11653,329,4728,4208,3208,2768,2438,Video Views,18-24,Moms & Daughters,USD
2023-12-14,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,150.47,6369,193,2566,1767,1403,1131,931,Video Views,13-17,Suburban Moms,USD
2024-02-25,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,389.77,19525,227,6422,4587,3241,2763,2607,Video Views,13-17,Moms & Daughters,USD
2023-02-09,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,311.09,19253,736,9706,8628,7501,4740,3630,Traffic,25-34,Suburban Moms,USD
2024-06-11,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,156.1,9405,373,4462,2990,2397,2089,1718,Traffic,13-17,Moms & Daughters,USD
2024-02-17,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,242.25,10970,424,3427,2393,1937,1652,1087,Traffic,18-24,Suburban Moms,USD
2023-07-15,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,248.97,16895,385,8688,7365,4987,3719,2568,Conversions,35-44,Teen Daughters,USD
2023-06-13,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,290.43,16938,642,7279,4623,4144,3004,2357,Traffic,25-34,Suburban Moms,USD
2023-04-16,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,212.22,13169,296,4333,3699,2407,1930,1387,Traffic,13-17,Suburban Moms,USD
2024-06-08,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,464.09,26533,461,13397,11597,7528,5761,4201,Conversions,35-44,Teen Daughters,USD
2024-04-02,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,529.1,30824,1000,12118,10713,7637,5404,3970,Traffic,35-44,Moms & Daughters,USD
2023-01-15,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,47.44,2105,76,810,602,449,403,293,Traffic,25-34,Moms & Daughters,USD
2023-02-21,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,206.6,12962,131,6731,4185,3199,2668,2024,Conversions,18-24,Teen Daughters,USD
2024-04-08,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,483.46,22002,598,8474,6796,5480,4300,3642,Conversions,35-44,Teen Daughters,USD
2023-08-22,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,655.29,30470,435,11008,9537,6685,4318,4101,Traffic,18-24,Teen Daughters,USD
2024-03-06,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,235.49,14216,380,7428,5653,3736,2464,2039,Video Views,35-44,Moms & Daughters,USD
2023-05-17,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,43.77,2465,83,1061,916,746,490,411,Video Views,13-17,Suburban Moms,USD
2024-05-12,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,634.18,35151,1276,16226,13802,10711,7186,4797,Traffic,18-24,Suburban Moms,USD
2023-12-28,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,454.33,31167,1149,14886,9866,8663,7737,4659,Conversions,35-44,Suburban Moms,USD
2023-04-15,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,246.9,11729,177,6198,3844,3409,2053,1699,Conversions,13-17,Teen Daughters,USD
2023-01-12,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,386.48,25536,610,9292,7883,5470,4256,2665,Traffic,13-17,Teen Daughters,USD
2023-11-10,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,1086.35,62961,2474,37319,26300,21527,15767,10220,Conversions,25-34,Suburban Moms,USD
2023-08-26,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,449.88,26465,460,13807,11169,6730,4243,2667,Video Views,35-44,Moms & Daughters,USD
2024-05-17,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,550.49,36574,624,19799,15457,12981,11539,6935,Video Views,25-34,Suburban Moms,USD
2024-06-04,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,183.96,12618,198,4111,2846,1982,1669,1452,Video Views,18-24,Teen Daughters,USD
2023-12-29,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,349.39,23201,517,9290,7158,5059,3476,3180,Traffic,18-24,Suburban Moms,USD
2023-05-15,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,235.13,14117,422,4483,3206,2639,2214,1650,Video Views,35-44,Suburban Moms,USD
2023-01-19,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,421.5,18585,281,5926,4678,3129,2418,2113,Video Views,25-34,Suburban Moms,USD
2023-09-15,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,429.95,22395,530,8302,6791,4700,3632,2350,Traffic,13-17,Moms & Daughters,USD
2023-10-05,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,290.09,15389,601,8900,7391,6399,5155,4571,Conversions,18-24,Teen Daughters,USD
2024-03-13,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,251.63,17513,441,5591,4634,3305,2104,1672,Traffic,13-17,Teen Daughters,USD
2023-09-10,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,217.61,13108,284,6674,5835,3878,2941,2558,Conversions,13-17,Teen Daughters,USD
2023-12-12,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,162.96,10116,124,4813,3397,2538,1725,1556,Conversions,18-24,Suburban Moms,USD
2023-01-27,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,156.69,6532,135,3013,2105,1804,1174,854,Conversions,18-24,Moms & Daughters,USD
2023-02-08,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,302.77,19400,407,10203,6622,4714,4166,3312,Video Views,18-24,Teen Daughters,USD
2024-06-22,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,446.03,24798,493,9984,7598,4565,3685,2948,Traffic,18-24,Teen Daughters,USD
2024-06-30,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,373.55,15534,174,7672,6183,4874,4148,3476,Conversions,13-17,Suburban Moms,USD
2024-05-22,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,354.1,17182,472,6307,4310,3772,2723,2385,Video Views,35-44,Suburban Moms,USD
2024-06-20,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,143.53,6265,227,2272,1418,1014,867,549,Conversions,13-17,Moms & Daughters,USD
2024-06-07,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,68.91,3229,126,1459,1159,1010,770,502,Conversions,25-34,Suburban Moms,USD
2024-03-19,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,169.33,11783,305,5334,4059,3334,2377,2180,Video Views,25-34,Suburban Moms,USD
2023-02-04,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,762.27,46007,1710,15194,10604,9456,6312,3918,Video Views,18-24,Suburban Moms,USD
2023-04-28,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,323.92,18435,220,10437,8228,7147,5209,3128,Conversions,25-34,Moms & Daughters,USD
2023-05-06,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,85.54,5530,175,1797,1233,873,580,445,Traffic,18-24,Moms & Daughters,USD
2023-12-24,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,225.66,11031,238,3515,2529,1665,1303,801,Traffic,35-44,Teen Daughters,USD
2023-09-22,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,356.68,14378,518,6547,4920,3199,2108,1472,Video Views,18-24,Teen Daughters,USD
2023-08-11,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,267.63,15981,239,7282,4534,2923,1845,1168,Conversions,18-24,Suburban Moms,USD
2023-05-31,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,346.87,14307,509,5498,3392,2728,2252,1845,Conversions,35-44,Teen Daughters,USD
2023-08-03,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,256.01,12903,136,4018,3405,2472,2200,1641,Conversions,13-17,Suburban Moms,USD
2023-02-05,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,334.57,18196,576,7914,5304,3657,3004,1877,Conversions,18-24,Suburban Moms,USD
2023-07-16,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,523.95,29954,774,11278,7483,5016,4108,3376,Traffic,35-44,Moms & Daughters,USD
2023-10-26,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,164.67,7121,170,2572,1593,1221,941,731,Traffic,13-17,Teen Daughters,USD
2023-09-17,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,485.24,28884,931,10799,9641,6465,5348,3492,Conversions,35-44,Suburban Moms,USD
2024-01-13,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,188.72,12162,283,6313,5528,4728,3636,3304,Conversions,25-34,Suburban Moms,USD
2023-02-16,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,227.03,13164,211,5925,3692,3000,2267,1457,Video Views,13-17,Teen Daughters,USD
2024-02-08,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,316.52,18952,584,9989,8457,5758,4125,3416,Traffic,13-17,Suburban Moms,USD
2024-06-01,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,282.54,12331,351,4817,3801,2766,2386,2038,Conversions,13-17,Moms & Daughters,USD
2023-10-24,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,126.35,5309,136,3030,2050,1658,1015,779,Conversions,18-24,Teen Daughters,USD
2023-08-31,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,409.82,26790,783,14983,10255,8302,5982,5533,Traffic,25-34,Moms & Daughters,USD
2024-01-23,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,157.8,9200,249,3208,2565,1553,1284,889,Traffic,13-17,Teen Daughters,USD
2023-03-12,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,844.4,34453,528,16756,12695,7812,6879,5953,Video Views,18-24,Teen Daughters,USD
2023-02-09,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,86.82,4912,147,2302,2006,1420,1155,801,Traffic,18-24,Moms & Daughters,USD
2023-02-04,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,474.1,22288,826,9531,6393,5614,3910,3336,Traffic,18-24,Moms & Daughters,USD
2023-08-14,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,400.21,25953,491,15470,11622,8585,6237,4130,Traffic,35-44,Suburban Moms,USD
2023-09-03,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,634.26,26935,565,14727,11786,7537,5582,5157,Video Views,18-24,Suburban Moms,USD
2024-01-21,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,289.68,16293,479,7407,4944,3097,1872,1573,Conversions,18-24,Moms & Daughters,USD
2024-03-27,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,432.83,22488,369,12527,9125,6919,5532,4104,Video Views,35-44,Suburban Moms,USD
2023-12-12,Instagram,Instagram Teen Trends,IN_1278,"Savannah, GA",GA,217.43,12781,338,7263,4703,3458,2281,1453,Conversions,13-17,Moms & Daughters,USD
2023-04-18,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,275.04,16449,513,5115,3563,3203,1928,1474,Traffic,25-34,Suburban Moms,USD
2023-08-29,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,238.0,13852,369,4599,3325,2847,2116,1848,Conversions,25-34,Moms & Daughters,USD
2024-06-06,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,124.66,5239,88,2752,2366,1717,1152,833,Traffic,13-17,Suburban Moms,USD
2024-06-30,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,518.47,24497,313,12633,7755,5387,3680,2434,Traffic,13-17,Suburban Moms,USD
2023-05-01,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,133.35,7493,127,4269,2745,1997,1272,922,Conversions,35-44,Teen Daughters,USD
2023-02-22,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,329.8,15782,432,9159,6900,4333,3764,3029,Conversions,18-24,Suburban Moms,USD
2023-02-22,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,160.78,9309,327,4226,2856,1756,1059,978,Conversions,25-34,Moms & Daughters,USD
2024-03-26,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,194.04,13565,396,5593,3810,3415,2241,1494,Conversions,35-44,Teen Daughters,USD
2023-05-04,Instagram,Instagram Teen Trends,IN_1278,"Macon, GA",GA,116.97,6017,87,2745,1994,1580,1029,624,Traffic,35-44,Suburban Moms,USD
2023-05-13,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,450.2,27264,1010,15113,9646,8489,5446,3870,Traffic,35-44,Teen Daughters,USD
2023-08-04,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,155.72,10031,203,4876,4049,3434,2289,1577,Traffic,18-24,Moms & Daughters,USD
2023-08-28,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,210.78,10372,364,5521,3417,2557,2026,1226,Conversions,35-44,Suburban Moms,USD
2023-03-04,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,362.84,21757,760,9812,7108,4569,3969,2752,Traffic,25-34,Moms & Daughters,USD
2023-09-22,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,119.16,5342,75,3131,2763,2211,1635,1490,Conversions,25-34,Moms & Daughters,USD
2024-02-13,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,159.59,9416,261,3420,2776,2079,1822,1230,Traffic,35-44,Suburban Moms,USD
2024-01-11,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,534.29,36577,473,14495,11945,9303,5927,5244,Video Views,13-17,Teen Daughters,USD
2024-01-03,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,189.31,7872,290,2806,2000,1425,1187,898,Video Views,35-44,Moms & Daughters,USD
2024-02-09,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,416.11,23541,832,12930,9953,7826,6495,5130,Video Views,18-24,Suburban Moms,USD
2024-06-24,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,305.49,13179,288,6275,4340,3363,2937,2175,Video Views,13-17,Teen Daughters,USD
2023-10-06,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,78.23,4686,75,2095,1354,1181,875,547,Video Views,13-17,Moms & Daughters,USD
2023-09-26,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,302.82,17610,258,9355,7199,5546,4340,2829,Video Views,18-24,Moms & Daughters,USD
2024-04-30,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,398.76,19964,480,6726,5887,4859,3735,3372,Video Views,18-24,Suburban Moms,USD
2023-10-02,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,55.3,2452,56,1265,1115,818,645,484,Video Views,35-44,Suburban Moms,USD
2023-03-07,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,102.02,5778,177,2932,1861,1458,948,804,Conversions,18-24,Teen Daughters,USD
2024-02-28,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,324.68,16687,447,9041,5702,4819,3306,2421,Traffic,35-44,Suburban Moms,USD
2023-08-19,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,906.8,51160,1878,23856,16629,14769,10881,9766,Conversions,25-34,Suburban Moms,USD
2024-05-15,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,208.83,12711,463,4501,3953,2705,1778,1673,Traffic,35-44,Suburban Moms,USD
2023-09-09,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,384.94,16005,174,9582,7948,5571,4480,3514,Traffic,25-34,Teen Daughters,USD
2024-01-13,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,547.94,35305,1155,19313,12261,9267,6779,4200,Traffic,25-34,Suburban Moms,USD
2024-04-04,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,504.25,34524,553,17637,11794,7304,4405,3054,Conversions,18-24,Teen Daughters,USD
2023-07-26,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,194.28,8690,227,4633,3610,2577,2021,1916,Conversions,18-24,Teen Daughters,USD
2023-07-30,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,515.32,26219,760,9858,6527,4733,3083,2448,Traffic,18-24,Teen Daughters,USD
2023-12-04,Instagram,Instagram Always On,IN_2077,"Columbus, GA",GA,637.49,34134,730,12420,8722,5738,3555,3237,Video Views,25-34,Suburban Moms,USD
2024-01-23,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,268.77,13801,166,8241,6513,5009,3539,2684,Video Views,18-24,Moms & Daughters,USD
2023-08-02,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,928.02,49562,1632,15059,9660,6600,4126,2541,Traffic,18-24,Moms & Daughters,USD
2024-03-18,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,369.21,16803,350,9932,7715,6755,5953,3642,Video Views,25-34,Teen Daughters,USD
2023-03-15,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,154.29,10674,220,6234,5228,4612,4036,2705,Video Views,35-44,Suburban Moms,USD
2024-03-31,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,258.05,10814,201,5245,4505,3070,1914,1438,Conversions,25-34,Moms & Daughters,USD
2023-07-09,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,288.92,16934,674,6746,4137,2992,2212,1612,Video Views,13-17,Moms & Daughters,USD
2023-03-01,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,190.11,11952,242,5345,3699,2642,1644,1199,Video Views,18-24,Teen Daughters,USD
2024-06-24,Instagram,Instagram Always On,IN_2077,"Augusta, GA",GA,216.36,12518,488,6684,4734,3745,3246,2872,Conversions,18-24,Teen Daughters,USD
2024-03-01,Instagram,Instagram Teen Trends,IN_1278,"Augusta, GA",GA,340.41,21721,283,9668,5963,4388,2955,2309,Conversions,35-44,Suburban Moms,USD
2024-02-11,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,322.3,19376,255,9327,6608,5006,3078,2227,Traffic,13-17,Moms & Daughters,USD
2023-02-04,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,326.05,22548,888,7695,6798,4630,3277,2038,Video Views,35-44,Moms & Daughters,USD
2024-05-20,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,193.25,9909,340,5771,5066,3078,1863,1614,Traffic,35-44,Suburban Moms,USD
2023-11-19,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,282.33,16595,187,8415,6692,5835,3747,2497,Video Views,35-44,Teen Daughters,USD
2023-04-07,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,71.75,3834,110,1837,1271,862,560,500,Video Views,13-17,Teen Daughters,USD
2023-08-25,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,695.79,45017,1071,25334,18198,12890,8727,6646,Conversions,18-24,Teen Daughters,USD
2023-08-29,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,256.8,14130,331,5645,4010,3055,2196,1561,Video Views,18-24,Moms & Daughters,USD
2024-03-17,Instagram,Instagram Always On,IN_2077,"Macon, GA",GA,312.73,21496,311,9775,6637,4740,3317,3129,Video Views,25-34,Teen Daughters,USD
2023-11-08,Instagram,Instagram BTS Moms,IN_6601,"Atlanta, GA",GA,224.69,12479,196,4172,3663,2920,2281,1857,Video Views,35-44,Suburban Moms,USD
2023-06-17,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,375.46,21077,270,12631,10056,6709,5836,4216,Video Views,13-17,Suburban Moms,USD
2023-07-19,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,647.99,32226,1150,11117,7460,6069,4990,3620,Video Views,25-34,Suburban Moms,USD
2023-09-24,Instagram,Instagram BTS Moms,IN_6601,"Macon, GA",GA,624.89,34057,535,10342,8306,6742,5610,5193,Conversions,18-24,Suburban Moms,USD
2024-06-03,Instagram,Instagram Always On,IN_2077,"Savannah, GA",GA,176.97,7371,132,2474,1509,1074,799,643,Traffic,35-44,Moms & Daughters,USD
2023-03-02,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,367.86,20262,787,6462,5570,3486,2775,1998,Conversions,25-34,Suburban Moms,USD
2023-01-02,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,594.61,36053,623,18555,13677,11783,8995,5978,Video Views,25-34,Teen Daughters,USD
2024-04-15,Instagram,Instagram Teen Trends,IN_1278,"Atlanta, GA",GA,111.95,7442,262,3471,2884,2595,2009,1637,Traffic,25-34,Moms & Daughters,USD
2023-06-17,Instagram,Instagram Always On,IN_2077,"Atlanta, GA",GA,367.35,17971,441,5571,4431,3918,3309,2924,Conversions,13-17,Suburban Moms,USD
2023-06-11,Instagram,Instagram Teen Trends,IN_1278,"Columbus, GA",GA,491.59,23577,301,7853,6108,3796,3051,2203,Conversions,18-24,Suburban Moms,USD
2023-12-03,Instagram,Instagram BTS Moms,IN_6601,"Savannah, GA",GA,163.24,10684,152,6259,4028,2966,2400,1781,Video Views,13-17,Moms & Daughters,USD
2023-12-23,Instagram,Instagram BTS Moms,IN_6601,"Augusta, GA",GA,220.84,11117,272,4990,3940,2808,1876,1386,Video Views,25-34,Moms & Daughters,USD
2023-02-20,Instagram,Instagram BTS Moms,IN_6601,"Columbus, GA",GA,112.29,5518,212,1797,1207,839,542,339,Traffic,35-44,Suburban Moms,USD
